"userId";"rs";"type";"id";"ep";"title"
335;"READ";"SERIE";353;"E4";"Serie: Blackish S1E4"
335;"READ";"SERIE";353;"E5";"Serie: Blackish S1E5"
335;"READ";"SERIE";353;"E6";"Serie: Blackish S1E6"
335;"READ";"SERIE";353;"E7";"Serie: Blackish S1E7"
335;"READ";"SERIE";353;"E8";"Serie: Blackish S1E8"
335;"READ";"SERIE";353;"E9";"Serie: Blackish S1E9"
335;"READ";"SERIE";353;"E10";"Serie: Blackish S1E10"
335;"READ";"SERIE";353;"E11";"Serie: Blackish S1E11"
335;"READ";"SERIE";353;"E12";"Serie: Blackish S1E12"
335;"READ";"SERIE";353;"E13";"Serie: Blackish S1E13"
335;"READ";"SERIE";353;"E14";"Serie: Blackish S1E14"
335;"READ";"SERIE";353;"E15";"Serie: Blackish S1E15"
335;"READ";"SERIE";353;"E16";"Serie: Blackish S1E16"
335;"READ";"SERIE";353;"E17";"Serie: Blackish S1E17"
335;"READ";"SERIE";353;"E18";"Serie: Blackish S1E18"
335;"SKIP";"SERIE";353;"E19";"Serie: Blackish S1E19"
335;"READ";"SERIE";353;"E20";"Serie: Blackish S1E20"
335;"READ";"SERIE";353;"E21";"Serie: Blackish S1E21"
335;"SKIP";"SERIE";353;"E22";"Serie: Blackish S1E22"
335;"READ";"SERIE";353;"E23";"Serie: Blackish S1E23"
335;"READ";"SERIE";353;"E24";"Serie: Blackish S1E24"
335;"SKIP";"SERIE";26;"E1";"Serie: Mann and Wife S1E1"
335;"SKIP";"SERIE";26;"E2";"Serie: Mann and Wife S1E2"
335;"READ";"SERIE";26;"E3";"Serie: Mann and Wife S1E3"
335;"READ";"SERIE";26;"E4";"Serie: Mann and Wife S1E4"
335;"READ";"SERIE";26;"E5";"Serie: Mann and Wife S1E5"
335;"SKIP";"SERIE";26;"E6";"Serie: Mann and Wife S1E6"
335;"READ";"SERIE";25;"E1";"Serie: Family Time S1E1"
335;"READ";"SERIE";25;"E2";"Serie: Family Time S1E2"
335;"READ";"SERIE";25;"E3";"Serie: Family Time S1E3"
335;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S1E1"
335;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S1E2"
335;"READ";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S1E3"
335;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S1E4"
335;"READ";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S1E5"
335;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S1E6"
335;"READ";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S1E7"
335;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S1E8"
335;"READ";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S1E9"
335;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S1E10"
335;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S2E1"
353;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S1E1"
353;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S1E2"
353;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S1E4"
353;"READ";"FILM";184;"";"Film: The Brothers"
353;"SKIP";"FILM";291;"";"Film: 30 days in Atlanta"
353;"SKIP";"SERIE";367;"E1";"Serie: Ackee & Saltfish S1E1"
353;"SKIP";"SERIE";367;"E2";"Serie: Ackee & Saltfish S1E2"
353;"READ";"FILM";160;"";"Film: Two Can Play That Game"
353;"READ";"FILM";264;"";"Film: Devil in the detail"
368;"READ";"SERIE";372;"E1";"Serie: Brothers S1E1"
368;"SKIP";"SERIE";372;"E2";"Serie: Brothers S1E2"
371;"SKIP";"SERIE";35;"E1";"Serie: Shuga S1E1"
371;"READ";"FILM";186;"";"Film: Double Platinum"
371;"SKIP";"SERIE";221;"E3";"Serie: Sexless S1E3"
371;"READ";"FILM";160;"";"Film: Two Can Play That Game"
371;"READ";"FILM";364;"";"Film: Django Unchained"
371;"SKIP";"FILM";52;"";"Film: Marry Me for Christmas"
371;"SKIP";"SERIE";26;"E1";"Serie: Mann and Wife S1E1"
371;"READ";"SERIE";353;"E1";"Serie: Blackish S1E1"
371;"READ";"SERIE";353;"E2";"Serie: Blackish S1E2"
382;"READ";"SERIE";221;"E1";"Serie: Sexless S1E1"
382;"READ";"FILM";149;"";"Film: Obsessed"
382;"READ";"FILM";142;"";"Film: Breakin' all the rules"
382;"SKIP";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S2E1"
382;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S1E10"
382;"SKIP";"SERIE";385;"E72";"Serie: The Pinkprint Tour: Nicki Minaj Live From Brooklyn S1E72"
382;"READ";"FILM";192;"";"Film: Baby Boy"
382;"READ";"FILM";136;"";"Film: Are We Done Yet ?"
383;"READ";"FILM";147;"";"Film: Panique Aux Funérailles"
385;"READ";"SERIE";353;"E24";"Serie: Blackish S1E24"
385;"SKIP";"SERIE";353;"E1";"Serie: Blackish S1E1"
385;"SKIP";"SERIE";353;"E2";"Serie: Blackish S1E2"
385;"READ";"SERIE";353;"E3";"Serie: Blackish S1E3"
385;"READ";"SERIE";353;"E4";"Serie: Blackish S1E4"
385;"READ";"SERIE";353;"E5";"Serie: Blackish S1E5"
385;"SKIP";"SERIE";353;"E6";"Serie: Blackish S1E6"
385;"READ";"SERIE";353;"E7";"Serie: Blackish S1E7"
385;"READ";"SERIE";353;"E8";"Serie: Blackish S1E8"
385;"SKIP";"SERIE";353;"E9";"Serie: Blackish S1E9"
385;"READ";"SERIE";353;"E10";"Serie: Blackish S1E10"
385;"READ";"SERIE";353;"E12";"Serie: Blackish S1E12"
385;"READ";"SERIE";353;"E11";"Serie: Blackish S1E11"
385;"READ";"SERIE";353;"E13";"Serie: Blackish S1E13"
385;"READ";"SERIE";353;"E14";"Serie: Blackish S1E14"
385;"READ";"SERIE";353;"E15";"Serie: Blackish S1E15"
385;"SKIP";"SERIE";353;"E16";"Serie: Blackish S1E16"
385;"SKIP";"SERIE";353;"E17";"Serie: Blackish S1E17"
385;"SKIP";"SERIE";353;"E18";"Serie: Blackish S1E18"
385;"SKIP";"SERIE";353;"E19";"Serie: Blackish S1E19"
385;"SKIP";"SERIE";353;"E20";"Serie: Blackish S1E20"
385;"READ";"SERIE";353;"E21";"Serie: Blackish S1E21"
385;"READ";"SERIE";353;"E22";"Serie: Blackish S1E22"
385;"READ";"SERIE";353;"E23";"Serie: Blackish S1E23"
385;"SKIP";"SERIE";326;"E1";"Serie: Ma famille S1E1"
385;"READ";"SERIE";145;"E1";"Serie: The Boondocks S1E1"
385;"READ";"FILM";145;"";"Film: The Boondocks"
385;"SKIP";"SERIE";25;"E4";"Serie: Family Time S1E4"
385;"SKIP";"FILM";120;"";"Film: Njinga, reine d'Angola"
410;"READ";"SERIE";332;"E1";"Serie: Caribbean's Next Top Model S1E1"
410;"READ";"SERIE";332;"E2";"Serie: Caribbean's Next Top Model S1E2"
410;"READ";"SERIE";340;"E1";"Serie: Born to dance S1E1"
410;"READ";"FILM";206;"";"Film: Tango with me"
410;"READ";"FILM";291;"";"Film: 30 days in Atlanta"
410;"SKIP";"SERIE";326;"E1";"Serie: Ma famille S1E1"
410;"SKIP";"SERIE";129;"E1";"Serie: Brothers With No Game S1E1"
410;"SKIP";"SERIE";129;"E2";"Serie: Brothers With No Game S1E2"
410;"SKIP";"FILM";159;"";"Film: Trois 2: Pandora's Box"
410;"SKIP";"FILM";180;"";"Film: Un raisin au soleil"
410;"READ";"FILM";120;"";"Film: Njinga, reine d'Angola"
410;"READ";"FILM";;"";""
410;"SKIP";"FILM";142;"";"Film: Breakin' all the rules"
410;"READ";"FILM";274;"";"Film: Mum, Dad, Meet Sam"
410;"READ";"FILM";150;"";"Film: First Sunday"
410;"SKIP";"FILM";249;"";"Film: Le Rappeur de Malibu"
410;"SKIP";"SERIE";353;"E1";"Serie: Blackish S1E1"
410;"READ";"SERIE";230;"E1";"Serie: Chef Julian S1E1"
410;"SKIP";"FILM";131;"";"Film: Hear me move"
410;"READ";"SERIE";23;"E1";"Serie: For Better or Worse S5E1"
410;"READ";"SERIE";23;"E2";"Serie: For Better or Worse S5E2"
410;"READ";"SERIE";23;"E3";"Serie: For Better or Worse S5E3"
410;"READ";"SERIE";23;"E4";"Serie: For Better or Worse S5E4"
410;"SKIP";"SERIE";23;"E5";"Serie: For Better or Worse S5E5"
410;"SKIP";"SERIE";23;"E6";"Serie: For Better or Worse S5E6"
410;"READ";"SERIE";35;"E1";"Serie: Shuga S1E1"
410;"SKIP";"SERIE";35;"E2";"Serie: Shuga S1E2"
410;"SKIP";"FILM";298;"";"Film: Madea Tough Love"
410;"READ";"FILM";163;"";"Film: Booty call"
410;"READ";"FILM";231;"";"Film: Scrapper"
410;"READ";"SERIE";236;"E1";"Serie: COCKROACHES S1E1"
410;"SKIP";"FILM";195;"";"Film: I sing of a well"
410;"READ";"FILM";155;"";"Film: This Christmas"
410;"READ";"FILM";169;"";"Film: Think Like a Man"
410;"READ";"SERIE";34;"E1";"Serie: Windeck S1E1"
410;"READ";"SERIE";34;"E5";"Serie: Windeck S1E5"
410;"READ";"FILM";147;"";"Film: Panique Aux Funérailles"
410;"SKIP";"FILM";186;"";"Film: Double Platinum"
410;"READ";"SERIE";230;"E2";"Serie: Chef Julian S1E2"
410;"SKIP";"SERIE";353;"E2";"Serie: Blackish S1E2"
410;"READ";"FILM";144;"";"Film: Michael Jackson's This Is It"
411;"READ";"FILM";262;"";"Film: Love or Something Like That"
411;"READ";"FILM";39;"";"Film: Black Coffee"
411;"READ";"SERIE";221;"E1";"Serie: Sexless S1E1"
411;"READ";"SERIE";221;"E2";"Serie: Sexless S1E2"
411;"SKIP";"SERIE";221;"E3";"Serie: Sexless S1E3"
411;"SKIP";"SERIE";221;"E4";"Serie: Sexless S1E4"
411;"READ";"SERIE";221;"E5";"Serie: Sexless S1E5"
411;"READ";"FILM";40;"";"Film: Four of Hearts"
411;"READ";"FILM";159;"";"Film: Trois 2: Pandora's Box"
411;"SKIP";"SERIE";353;"E10";"Serie: Blackish S1E10"
411;"READ";"SERIE";353;"E13";"Serie: Blackish S1E13"
411;"READ";"SERIE";353;"E14";"Serie: Blackish S1E14"
411;"SKIP";"SERIE";353;"E15";"Serie: Blackish S1E15"
411;"READ";"SERIE";353;"E17";"Serie: Blackish S1E17"
411;"READ";"SERIE";353;"E18";"Serie: Blackish S1E18"
411;"READ";"SERIE";353;"E19";"Serie: Blackish S1E19"
411;"SKIP";"SERIE";353;"E20";"Serie: Blackish S1E20"
411;"READ";"SERIE";353;"E21";"Serie: Blackish S1E21"
411;"READ";"SERIE";353;"E22";"Serie: Blackish S1E22"
411;"READ";"SERIE";353;"E23";"Serie: Blackish S1E23"
411;"READ";"SERIE";353;"E24";"Serie: Blackish S1E24"
411;"READ";"SERIE";134;"E1";"Serie: V Republic S1E1"
411;"READ";"SERIE";134;"E2";"Serie: V Republic S1E2"
411;"READ";"FILM";242;"";"Film: Between Friends"
436;"READ";"SERIE";353;"E24";"Serie: Blackish S1E24"
436;"READ";"SERIE";25;"E1";"Serie: Family Time S3E1"
436;"READ";"SERIE";25;"E2";"Serie: Family Time S3E2"
436;"READ";"SERIE";25;"E3";"Serie: Family Time S3E3"
436;"READ";"SERIE";25;"E4";"Serie: Family Time S3E4"
436;"SKIP";"SERIE";122;"E13";"Serie: Rush S1E13"
436;"SKIP";"FILM";208;"";"Film: Flower girl"
436;"READ";"SERIE";25;"E5";"Serie: Family Time S3E5"
436;"READ";"SERIE";25;"E6";"Serie: Family Time S3E6"
436;"READ";"SERIE";25;"E7";"Serie: Family Time S3E7"
436;"READ";"SERIE";255;"E2";"Serie: Being S2E2"
436;"READ";"SERIE";25;"E8";"Serie: Family Time S3E8"
436;"READ";"SERIE";25;"E9";"Serie: Family Time S3E9"
436;"READ";"SERIE";25;"E10";"Serie: Family Time S3E10"
440;"READ";"SERIE";308;"E5";"Serie: Being Mary Jane S2E5"
440;"READ";"SERIE";308;"E6";"Serie: Being Mary Jane S2E6"
440;"READ";"SERIE";308;"E7";"Serie: Being Mary Jane S2E7"
440;"READ";"SERIE";308;"E8";"Serie: Being Mary Jane S2E8"
440;"READ";"SERIE";308;"E9";"Serie: Being Mary Jane S2E9"
440;"READ";"SERIE";308;"E10";"Serie: Being Mary Jane S2E10"
440;"READ";"FILM";126;"";"Film: Last flight to Abuja"
440;"READ";"SERIE";308;"E11";"Serie: Being Mary Jane S2E11"
440;"READ";"SERIE";308;"E12";"Serie: Being Mary Jane S2E12"
440;"READ";"FILM";112;"";"Film: The Divorce"
440;"READ";"SERIE";353;"E1";"Serie: Blackish S1E1"
440;"READ";"SERIE";353;"E2";"Serie: Blackish S1E2"
440;"READ";"SERIE";353;"E3";"Serie: Blackish S1E3"
440;"READ";"SERIE";353;"E4";"Serie: Blackish S1E4"
440;"READ";"SERIE";353;"E5";"Serie: Blackish S1E5"
440;"READ";"SERIE";353;"E6";"Serie: Blackish S1E6"
440;"READ";"SERIE";353;"E7";"Serie: Blackish S1E7"
440;"READ";"SERIE";353;"E8";"Serie: Blackish S1E8"
440;"READ";"SERIE";353;"E9";"Serie: Blackish S1E9"
440;"READ";"SERIE";353;"E10";"Serie: Blackish S1E10"
440;"READ";"SERIE";353;"E11";"Serie: Blackish S1E11"
440;"READ";"SERIE";353;"E12";"Serie: Blackish S1E12"
440;"READ";"SERIE";353;"E13";"Serie: Blackish S1E13"
440;"READ";"SERIE";353;"E14";"Serie: Blackish S1E14"
440;"READ";"SERIE";353;"E15";"Serie: Blackish S1E15"
440;"READ";"SERIE";353;"E16";"Serie: Blackish S1E16"
440;"READ";"SERIE";353;"E17";"Serie: Blackish S1E17"
440;"READ";"SERIE";353;"E18";"Serie: Blackish S1E18"
440;"READ";"SERIE";353;"E19";"Serie: Blackish S1E19"
440;"READ";"SERIE";353;"E20";"Serie: Blackish S1E20"
440;"READ";"SERIE";353;"E21";"Serie: Blackish S1E21"
440;"READ";"SERIE";353;"E22";"Serie: Blackish S1E22"
440;"READ";"SERIE";353;"E23";"Serie: Blackish S1E23"
440;"SKIP";"SERIE";353;"E24";"Serie: Blackish S1E24"
440;"READ";"FILM";189;"";"Film: Love and a Bullet"
440;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S1E1"
440;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S1E2"
440;"READ";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S1E3"
440;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S1E4"
440;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S1E6"
440;"READ";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S1E5"
440;"READ";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S1E7"
440;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S1E8"
440;"READ";"FILM";181;"";"Film: Dirty"
440;"READ";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S1E9"
440;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S1E10"
440;"READ";"SERIE";282;"E1";"Serie: Ma femme, ses enfants et moi S1E1"
440;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S2E1"
440;"SKIP";"SERIE";282;"E2";"Serie: Ma femme, ses enfants et moi S1E2"
440;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S2E2"
440;"READ";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S2E3"
440;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S2E4"
440;"READ";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S2E5"
440;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S2E6"
440;"READ";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S2E7"
440;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S2E8"
440;"SKIP";"SERIE";25;"E1";"Serie: Family Time S1E1"
440;"READ";"FILM";167;"";"Film: Mo' Money"
440;"READ";"FILM";136;"";"Film: Are We Done Yet ?"
440;"READ";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S2E9"
440;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S2E10"
440;"READ";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S3E1"
440;"READ";"SERIE";381;"E2";"Serie: Hawthorne: infirmière en chef S3E2"
440;"SKIP";"SERIE";381;"E3";"Serie: Hawthorne: infirmière en chef S3E3"
440;"READ";"SERIE";381;"E4";"Serie: Hawthorne: infirmière en chef S3E4"
440;"READ";"SERIE";381;"E5";"Serie: Hawthorne: infirmière en chef S3E5"
440;"READ";"SERIE";381;"E6";"Serie: Hawthorne: infirmière en chef S3E6"
440;"READ";"SERIE";381;"E7";"Serie: Hawthorne: infirmière en chef S3E7"
440;"READ";"SERIE";381;"E8";"Serie: Hawthorne: infirmière en chef S3E8"
440;"READ";"SERIE";381;"E9";"Serie: Hawthorne: infirmière en chef S3E9"
440;"READ";"SERIE";381;"E10";"Serie: Hawthorne: infirmière en chef S3E10"
440;"READ";"SERIE";372;"E1";"Serie: Brothers S1E1"
440;"READ";"SERIE";372;"E2";"Serie: Brothers S1E2"
440;"READ";"SERIE";372;"E3";"Serie: Brothers S1E3"
440;"READ";"SERIE";372;"E4";"Serie: Brothers S1E4"
440;"READ";"SERIE";372;"E5";"Serie: Brothers S1E5"
440;"READ";"SERIE";372;"E6";"Serie: Brothers S1E6"
440;"READ";"SERIE";372;"E7";"Serie: Brothers S1E7"
440;"READ";"SERIE";372;"E8";"Serie: Brothers S1E8"
440;"READ";"SERIE";372;"E9";"Serie: Brothers S1E9"
440;"READ";"SERIE";372;"E10";"Serie: Brothers S1E10"
440;"READ";"SERIE";372;"E11";"Serie: Brothers S1E11"
440;"READ";"SERIE";372;"E12";"Serie: Brothers S1E12"
440;"READ";"SERIE";372;"E13";"Serie: Brothers S1E13"
441;"READ";"FILM";195;"";"Film: I sing of a well"
441;"READ";"FILM";120;"";"Film: Njinga, reine d'Angola"
441;"READ";"FILM";182;"";"Film: State Property 2"
441;"READ";"FILM";199;"";"Film: Last Night"
441;"READ";"FILM";157;"";"Film: Street Dancers"
441;"READ";"FILM";158;"";"Film: National security"
441;"READ";"FILM";140;"";"Film: Flic De Haut Vol"
441;"SKIP";"FILM";241;"";"Film: The Village of Peace"
441;"READ";"FILM";296;"";"Film: Out Of Sync"
441;"READ";"FILM";184;"";"Film: The Brothers"
453;"SKIP";"SERIE";221;"E9";"Serie: Sexless S2E9"
453;"SKIP";"SERIE";230;"E1";"Serie: Chef Julian S1E1"
453;"READ";"SERIE";230;"E1";"Serie: Chef Julian S2E1"
453;"READ";"SERIE";230;"E2";"Serie: Chef Julian S2E2"
453;"READ";"SERIE";230;"E3";"Serie: Chef Julian S2E3"
453;"READ";"SERIE";230;"E4";"Serie: Chef Julian S2E4"
453;"READ";"SERIE";230;"E5";"Serie: Chef Julian S2E5"
453;"SKIP";"SERIE";230;"E7";"Serie: Chef Julian S2E7"
453;"READ";"SERIE";230;"E6";"Serie: Chef Julian S2E6"
453;"READ";"SERIE";230;"E8";"Serie: Chef Julian S2E8"
453;"SKIP";"SERIE";221;"E1";"Serie: Sexless S1E1"
453;"READ";"SERIE";221;"E1";"Serie: Sexless S2E1"
453;"READ";"SERIE";221;"E2";"Serie: Sexless S2E2"
453;"READ";"SERIE";221;"E3";"Serie: Sexless S2E3"
453;"READ";"SERIE";221;"E4";"Serie: Sexless S2E4"
453;"READ";"SERIE";221;"E5";"Serie: Sexless S2E5"
453;"READ";"SERIE";221;"E6";"Serie: Sexless S2E6"
453;"SKIP";"SERIE";221;"E7";"Serie: Sexless S2E7"
453;"READ";"SERIE";221;"E8";"Serie: Sexless S2E8"
453;"SKIP";"SERIE";367;"E1";"Serie: Ackee & Saltfish S1E1"
453;"SKIP";"SERIE";367;"E2";"Serie: Ackee & Saltfish S1E2"
453;"READ";"SERIE";23;"E21";"Serie: For Better or Worse S3E21"
453;"READ";"SERIE";23;"E22";"Serie: For Better or Worse S3E22"
453;"READ";"SERIE";23;"E14";"Serie: For Better or Worse S5E14"
453;"SKIP";"SERIE";378;"E1";"Serie: In The Cut S1E1"
463;"READ";"SERIE";282;"E34";"Serie: Ma femme, ses enfants et moi S2E34"
463;"SKIP";"SERIE";282;"E17";"Serie: Ma femme, ses enfants et moi S2E17"
463;"READ";"SERIE";282;"E24";"Serie: Ma femme, ses enfants et moi S2E24"
463;"READ";"SERIE";282;"E21";"Serie: Ma femme, ses enfants et moi S2E21"
463;"SKIP";"SERIE";282;"E16";"Serie: Ma femme, ses enfants et moi S2E16"
463;"READ";"SERIE";282;"E18";"Serie: Ma femme, ses enfants et moi S2E18"
463;"READ";"SERIE";282;"E19";"Serie: Ma femme, ses enfants et moi S2E19"
463;"SKIP";"SERIE";276;"E7";"Serie: The Westbrooks S1E7"
463;"READ";"SERIE";132;"E9";"Serie: New beginnings S1E9"
463;"READ";"SERIE";132;"E1";"Serie: New beginnings S1E1"
463;"SKIP";"SERIE";221;"E1";"Serie: Sexless S1E1"
463;"READ";"FILM";126;"";"Film: Last flight to Abuja"
463;"SKIP";"SERIE";24;"E1";"Serie: My crazy roommate S1E1"
463;"SKIP";"SERIE";332;"E1";"Serie: Caribbean's Next Top Model S1E1"
463;"SKIP";"FILM";241;"";"Film: The Village of Peace"
463;"READ";"FILM";298;"";"Film: Madea Tough Love"
463;"SKIP";"FILM";287;"";"Film: Slam"
463;"READ";"FILM";253;"";"Film: Le secret de Clara"
463;"READ";"SERIE";282;"E20";"Serie: Ma femme, ses enfants et moi S2E20"
463;"READ";"SERIE";282;"E22";"Serie: Ma femme, ses enfants et moi S2E22"
463;"SKIP";"SERIE";282;"E23";"Serie: Ma femme, ses enfants et moi S2E23"
463;"READ";"SERIE";258;"E1";"Serie: Head Cases S1E1"
463;"READ";"SERIE";258;"E2";"Serie: Head Cases S1E2"
463;"SKIP";"SERIE";258;"E3";"Serie: Head Cases S1E3"
463;"SKIP";"SERIE";258;"E4";"Serie: Head Cases S1E4"
463;"SKIP";"SERIE";258;"E5";"Serie: Head Cases S1E5"
463;"SKIP";"SERIE";258;"E6";"Serie: Head Cases S1E6"
463;"READ";"SERIE";282;"E25";"Serie: Ma femme, ses enfants et moi S2E25"
463;"READ";"SERIE";282;"E26";"Serie: Ma femme, ses enfants et moi S2E26"
463;"SKIP";"SERIE";282;"E27";"Serie: Ma femme, ses enfants et moi S2E27"
463;"SKIP";"FILM";;"";""
463;"READ";"SERIE";282;"E29";"Serie: Ma femme, ses enfants et moi S2E29"
463;"READ";"SERIE";282;"E28";"Serie: Ma femme, ses enfants et moi S2E28"
463;"READ";"SERIE";282;"E30";"Serie: Ma femme, ses enfants et moi S2E30"
463;"READ";"SERIE";282;"E31";"Serie: Ma femme, ses enfants et moi S2E31"
463;"READ";"SERIE";282;"E32";"Serie: Ma femme, ses enfants et moi S2E32"
463;"READ";"SERIE";282;"E33";"Serie: Ma femme, ses enfants et moi S2E33"
463;"SKIP";"FILM";305;"";"Film: Caught Up"
463;"SKIP";"FILM";307;"";"Film: A Day In The Life"
463;"SKIP";"FILM";358;"";"Film: Le prince de Noël"
463;"SKIP";"SERIE";367;"E2";"Serie: Ackee & Saltfish S1E2"
463;"READ";"FILM";248;"";"Film: Romeo Must Die"
463;"SKIP";"SERIE";370;"E1";"Serie: Le Tchip S1E1"
463;"READ";"FILM";244;"";"Film: African Beauties"
463;"READ";"FILM";264;"";"Film: Devil in the detail"
463;"SKIP";"FILM";207;"";"Film: Confusion Na Wa"
463;"READ";"SERIE";378;"E1";"Serie: In The Cut S1E1"
463;"READ";"SERIE";378;"E2";"Serie: In The Cut S1E2"
463;"READ";"SERIE";378;"E3";"Serie: In The Cut S1E3"
463;"READ";"SERIE";378;"E4";"Serie: In The Cut S1E4"
463;"READ";"SERIE";378;"E5";"Serie: In The Cut S1E5"
463;"READ";"SERIE";378;"E6";"Serie: In The Cut S1E6"
463;"SKIP";"SERIE";381;"E1";"Serie: Hawthorne: infirmière en chef S1E1"
463;"READ";"FILM";262;"";"Film: Love or Something Like That"
463;"SKIP";"SERIE";389;"E1";"Serie: The New Edition Story S1E1"
463;"SKIP";"FILM";304;"";"Film: Alaskaland"
488;"READ";"FILM";192;"";"Film: Baby Boy"
488;"SKIP";"FILM";307;"";"Film: A Day In The Life"
